#,Album Number,Album Name,Album Release Date,Track Number,Track Name,Lyrics,lyrics_clean,siebert/sentiment-roberta-large-english_sentiment,siebert/sentiment-roberta-large-english_score,cardiffnlp/twitter-roberta-base-sentiment_sentiment,cardiffnlp/twitter-roberta-base-sentiment_score,jialicheng/electra-base-imdb_sentiment,jialicheng/electra-base-imdb_score,textattack/albert-base-v2-SST-2_sentiment,textattack/albert-base-v2-SST-2_score,dipawidia/xlnet-base-cased-product-review-sentiment-analysis_sentiment,dipawidia/xlnet-base-cased-product-review-sentiment-analysis_score,nlptown/bert-base-multilingual-uncased-sentiment_sentiment,nlptown/bert-base-multilingual-uncased-sentiment_score,distilbert-base-uncased-finetuned-sst-2-english_sentiment,distilbert-base-uncased-finetuned-sst-2-english_score,vader_sentiment
27,3,X&Y,2005,6,X&Y,"Trying hard to speak and fighting with my weak hand
Driven to distraction, it's all part of the plan
When something is broken and you try to fix it
Trying to repair it any way you can
♪
I dive in at the deep end, you become my best friend
I wanna love you, but I don't know if I can
I know something is broken, and I'm trying to fix it
Trying to repair it any way I can
♪
You and me are floating on a tidal wave
Together
You and me are drifting into outer space
And singing
♪
You and me are floating on a tidal wave
Together
You and me are drifting into outer space
You and me are floating on a tidal wave
Together
You and me are drifting into outer space
And singing","trying hard to speak and fighting with my weak hand
driven to distraction, it's all part of the plan
when something is broken and you try to fix it
trying to repair it any way you can
♪
i dive in at the deep end, you become my best friend
i wanna love you, but i don't know if i can
i know something is broken, and i'm trying to fix it
trying to repair it any way i can
♪
you and me are floating on a tidal wave
together
you and me are drifting into outer space
and singing
♪
you and me are floating on a tidal wave
together
you and me are drifting into outer space
you and me are floating on a tidal wave
together
you and me are drifting into outer space
and singing",POSITIVE,0.9974760413169861,POSITIVE,0.5532100200653076,NEGATIVE,0.9981850981712341,POSITIVE,0.5134148597717285,NEGATIVE,0.9058007597923279,POSITIVE,0.3015693724155426,POSITIVE,0.5611436367034912,-0.3612
28,3,X&Y,2005,7,Speed of Sound,"How long before I get in?
Before it starts, before I begin
How long before you decide?
Before I know what it feels like
Where to, where do I go?
If you never try, then you'll never know
How long do I have to climb
Up on the side of this mountain of mine?
♪
Look up, I look up at night
Planets are moving at the speed of light
Climb up, up in the trees
Every chance that you get is a chance you seize
How long am I gonnastand
With my head stuck under the sand?
I'll start before I can stop
Or before I see things the right way up
All that noise, and all that sound
All those places I got found
And birds go flying at the speed of sound
To show you how it all began
Birds came flying from the underground
If you could see it then you'd understand
♪
Ideas that you'll never find
All the inventors could never design
The buildings that you put up
Japan and China, all lit up
The sign that I couldn't read
Or a light that I couldn't see
Some things you have to believe
But others are puzzles, puzzling me
All that noise, and all that sound
All those places I got found
And birds go flying at the speed of sound
To show you how it all began
Birds came flying from the underground
If you could see it then you'd understand
Oh, when you see it then you'll understand
♪
All those signs, I knew what they meant
Some things you can't invent
Some get made, and some get sent
Ooh-ooh
Birds go flying at the speed of sound
To show you how it all began
Birds came flying from the underground
If you could see it then you'd understand
Oh, when you see it then you'll understand","how long before i get in?
before it starts, before i begin
how long before you decide?
before i know what it feels like
where to, where do i go?
if you never try, then you'll never know
how long do i have to climb
up on the side of this mountain of mine?
♪
look up, i look up at night
planets are moving at the speed of light
climb up, up in the trees
every chance that you get is a chance you seize
how long am i gonnastand
with my head stuck under the sand?
i'll start before i can stop
or before i see things the right way up
all that noise, and all that sound
all those places i got found
and birds go flying at the speed of sound
to show you how it all began
birds came flying from the underground
if you could see it then you'd understand
♪
ideas that you'll never find
all the inventors could never design
the buildings that you put up
japan and china, all lit up
the sign that i couldn't read
or a light that i couldn't see
some things you have to believe
but others are puzzles, puzzling me
all that noise, and all that sound
all those places i got found
and birds go flying at the speed of sound
to show you how it all began
birds came flying from the underground
if you could see it then you'd understand
oh, when you see it then you'll understand
♪
all those signs, i knew what they meant
some things you can't invent
some get made, and some get sent
ooh-ooh
birds go flying at the speed of sound
to show you how it all began
birds came flying from the underground
if you could see it then you'd understand
oh, when you see it then you'll understand",POSITIVE,0.9924357533454895,POSITIVE,0.6027733683586121,POSITIVE,0.9996840953826904,NEGATIVE,0.7926930785179138,NEGATIVE,0.9703639149665833,NEGATIVE,0.31459319591522217,NEGATIVE,0.9803159832954407,0.3839
29,3,X&Y,2005,8,A Message,"My song is love
♪
Love to the loveless shown
And it goes on
♪
You don't have to be alone
Your heavy heart
♪
Is made of stone
♪
And it's so hard to see clearly
You don't have to be on your own
You don't have to be on your own
And I'm not gonna take it back
And I'm not gonna say I don't mean that
♪
You're the target that I'm aiming at
And I'll get that message home
My song is love
♪
My song is love unknown
♪
And I'm on fire for you, clearly
You don't have to be alone
You don't have to be on your own
And I'm not gonna take it back
And I'm not gonna say I don't mean that
You're the target that I'm aiming at
And I'm nothing on my own
Got to get that message home
And I'm not gonna stand and wait
Not gonna leave it until it's much too late, oh
On a platform, I'm gonna stand and say
That I'm nothing on my own
And I love you, please come home
♪
My song is love, is love unknown
And I've got to get that message home","my song is love
♪
love to the loveless shown
and it goes on
♪
you don't have to be alone
your heavy heart
♪
is made of stone
♪
and it's so hard to see clearly
you don't have to be on your own
you don't have to be on your own
and i'm not gonna take it back
and i'm not gonna say i don't mean that
♪
you're the target that i'm aiming at
and i'll get that message home
my song is love
♪
my song is love unknown
♪
and i'm on fire for you, clearly
you don't have to be alone
you don't have to be on your own
and i'm not gonna take it back
and i'm not gonna say i don't mean that
you're the target that i'm aiming at
and i'm nothing on my own
got to get that message home
and i'm not gonna stand and wait
not gonna leave it until it's much too late, oh
on a platform, i'm gonna stand and say
that i'm nothing on my own
and i love you, please come home
♪
my song is love, is love unknown
and i've got to get that message home",POSITIVE,0.9977758526802063,POSITIVE,0.5741462111473083,POSITIVE,0.9995588660240173,NEGATIVE,0.5923282504081726,NEGATIVE,0.9852853417396545,UNKNOWN,0.6746475696563721,NEGATIVE,0.9458837509155273,0.9892
30,3,X&Y,2005,9,Low,"You see the world in black and white
No colour or light
♪
You think you'll never get it right
But you're wrong, you might
♪
The sky could fall, could fall on me
The parting of the seas
But you mean more, mean more to me
Than any colour I can see
♪
All you ever wanted was love, but you never looked hard enough
It's never gonna give itself up
All you ever wanted to be, living in perfect symmetry
Nothing is as down or up as us, as us
♪
You see the world in black and white
Not painted right
You see no meaning to your life
You should try
You should try
♪
All you ever wanted was love, but you never looked hard enough
It's never gonna give itself up
All you ever wanted to be, living in perfect symmetry
Nothing is as down or up as us
And don't you wanna see it come soon, floating in a big white balloon?
Or given on your own silver spoon?
Don't you wanna see it come down, there for throwing your arms around?
And say, ""You're not a moment too soon""?
'Cause I feel low
'Cause I feel low, oh-oh-oh-oh-oh
Yeah, I feel low, oh, no
Oh
♪
Oh, 'cause I feel low
'Cause I feel low, oh-oh-oh-oh-oh
But, I feel low, oh, no
Oh","you see the world in black and white
no colour or light
♪
you think you'll never get it right
but you're wrong, you might
♪
the sky could fall, could fall on me
the parting of the seas
but you mean more, mean more to me
than any colour i can see
♪
all you ever wanted was love, but you never looked hard enough
it's never gonna give itself up
all you ever wanted to be, living in perfect symmetry
nothing is as down or up as us, as us
♪
you see the world in black and white
not painted right
you see no meaning to your life
you should try
you should try
♪
all you ever wanted was love, but you never looked hard enough
it's never gonna give itself up
all you ever wanted to be, living in perfect symmetry
nothing is as down or up as us
and don't you wanna see it come soon, floating in a big white balloon?
or given on your own silver spoon?
don't you wanna see it come down, there for throwing your arms around?
and say, ""you're not a moment too soon""?
'cause i feel low
'cause i feel low, oh-oh-oh-oh-oh
yeah, i feel low, oh, no
oh
♪
oh, 'cause i feel low
'cause i feel low, oh-oh-oh-oh-oh
but, i feel low, oh, no
oh",POSITIVE,0.9968067407608032,POSITIVE,0.4588658809661865,POSITIVE,0.9995898604393005,NEGATIVE,0.9281719326972961,NEGATIVE,0.9796863198280334,NEGATIVE,0.3274535834789276,NEGATIVE,0.9910813570022583,0.5103
31,3,X&Y,2005,10,The Hardest Part,"And the hardest part was letting go, not taking part
Was the hardest part
And the strangest thing was waiting for that bell to ring
It was the strangest start
I could feel it go down
♪
Bittersweet I could taste in my mouth
Silver lining the clouds
Oh, and I
I wish that I could work it out
♪
And the hardest part was letting go, not taking part
You really broke my heart, oh
And I tried to sing, but I couldn't think of anything
And that was the hardest part, oh, oh
I can feel it go down
You left the sweetest taste in my mouth
You're a silver lining the clouds
Oh, and I
Oh, and I
I wonder what it's all about
♪
I wonder what it's all about
♪
Everything I know is wrong
Everything I do, it just comes undone
And everything is torn apart
Oh, and that's the hardest part
That's the hardest part
Yeah, that's the hardest part
That's the hardest part","and the hardest part was letting go, not taking part
was the hardest part
and the strangest thing was waiting for that bell to ring
it was the strangest start
i could feel it go down
♪
bittersweet i could taste in my mouth
silver lining the clouds
oh, and i
i wish that i could work it out
♪
and the hardest part was letting go, not taking part
you really broke my heart, oh
and i tried to sing, but i couldn't think of anything
and that was the hardest part, oh, oh
i can feel it go down
you left the sweetest taste in my mouth
you're a silver lining the clouds
oh, and i
oh, and i
i wonder what it's all about
♪
i wonder what it's all about
♪
everything i know is wrong
everything i do, it just comes undone
and everything is torn apart
oh, and that's the hardest part
that's the hardest part
yeah, that's the hardest part
that's the hardest part",NEGATIVE,0.9879634380340576,NEGATIVE,0.6353851556777954,POSITIVE,0.9995860457420349,NEGATIVE,0.8575044870376587,NEGATIVE,0.9776896834373474,NEGATIVE,0.42288821935653687,NEGATIVE,0.9947060942649841,-0.3537
32,3,X&Y,2005,11,Swallowed in the Sea,"You cut me down a tree and brought it back to me
And that's what made me see where I was going wrong
You put me on a shelf and kept me for yourself
I can only blame myself, you can only blame me
And I could write a song a hundred miles long
Well, that's where I belong and you belong with me
And I could write it down or spread it all around
Get lost and then get found or swallowed in the sea
♪
You put me on the line and hung me out to dry
And darling that's when I decided to go see you
You cut me down to size and opened up my eyes
Made me realize what I could not see
And I could write a book
The one they'll say that shook the world and then it took
It took it back from me
And I could write it down or spread it all around
Get lost and then get found
And you'll come back to me, not swallowed in the sea
♪
Well, I could write a song a hundred miles long
Well, that's where I belong and you belong with me
The streets you're walking on, a thousand houses long
Well, that's where I belong and you belong with me
Oh, what good is it to live with nothing left to give
Forget but not forgive, not loving all you see
All the streets you're walking on, a thousand houses long
Well that's where I belong and you belong with me
Not swallowed in the sea
You belong with me
Not swallowed in the sea
Yeah, you belong with me
Not swallowed in the sea","you cut me down a tree and brought it back to me
and that's what made me see where i was going wrong
you put me on a shelf and kept me for yourself
i can only blame myself, you can only blame me
and i could write a song a hundred miles long
well, that's where i belong and you belong with me
and i could write it down or spread it all around
get lost and then get found or swallowed in the sea
♪
you put me on the line and hung me out to dry
and darling that's when i decided to go see you
you cut me down to size and opened up my eyes
made me realize what i could not see
and i could write a book
the one they'll say that shook the world and then it took
it took it back from me
and i could write it down or spread it all around
get lost and then get found
and you'll come back to me, not swallowed in the sea
♪
well, i could write a song a hundred miles long
well, that's where i belong and you belong with me
the streets you're walking on, a thousand houses long
well, that's where i belong and you belong with me
oh, what good is it to live with nothing left to give
forget but not forgive, not loving all you see
all the streets you're walking on, a thousand houses long
well that's where i belong and you belong with me
not swallowed in the sea
you belong with me
not swallowed in the sea
yeah, you belong with me
not swallowed in the sea",POSITIVE,0.9978291392326355,POSITIVE,0.5726447105407715,POSITIVE,0.9996057152748108,NEGATIVE,0.812143087387085,NEGATIVE,0.8908309936523438,UNKNOWN,0.31628653407096863,POSITIVE,0.9434430599212646,0.6869
33,3,X&Y,2005,12,Twisted Logic,"Sunlight opened up my eyes
To see for the first time
It opened them up
And tonight, rivers will run dry
And not for the first time
Rivers will run
♪
♪
Hundreds of years in the future
There could be computers
Looking for life on Earth
Don't fight for the wrong side
Say what you feel like
Say how you feel
♪
You'll go backwards, but then
You'll go forwards again
You'll go backwards, but then
You'll go
♪
Created, then drilled and invaded
If somebody made it
Someone will mess it up
And you are not wrong to
Ask, ""Who does this belong to?""
It belongs to all of us
♪
You'll go backwards, but then
You'll go forwards again
You'll go backwards, but then
You'll go forwards
You'll go backwards, but then
You'll go forwards again
You'll go backwards, but then
You'll go forwards","sunlight opened up my eyes
to see for the first time
it opened them up
and tonight, rivers will run dry
and not for the first time
rivers will run
♪
♪
hundreds of years in the future
there could be computers
looking for life on earth
don't fight for the wrong side
say what you feel like
say how you feel
♪
you'll go backwards, but then
you'll go forwards again
you'll go backwards, but then
you'll go
♪
created, then drilled and invaded
if somebody made it
someone will mess it up
and you are not wrong to
ask, ""who does this belong to?""
it belongs to all of us
♪
you'll go backwards, but then
you'll go forwards again
you'll go backwards, but then
you'll go forwards
you'll go backwards, but then
you'll go forwards again
you'll go backwards, but then
you'll go forwards",POSITIVE,0.9961379170417786,POSITIVE,0.5827946662902832,POSITIVE,0.9995325803756714,NEGATIVE,0.932783305644989,NEGATIVE,0.9612917900085449,NEGATIVE,0.3442786931991577,POSITIVE,0.9768707752227783,0.4354
34,3,X&Y,2005,13,Til Kingdom Come (Hidden Track),"One, two
♪
Steal my heart and hold my tongue
I feel my time, my time has come
Let me in, unlock the door
I've never felt this way before
And the wheels just keep on turning
The drummer begins to drum
I don't know which way I'm going
I don't know which way I've come
♪
Hold my head inside your hands
I need someone who understands
I need someone, someone who hears
For you, I've waited all these years
For you I'd wait 'til kingdom come
Until my day, my day is done
And say you'll come and set me free
Just say you'll wait, you'll wait for me
♪
In your tears and in your blood
In your fire and in your flood
I hear you laugh, I heard you sing
I wouldn't change a single thing
And the wheels just keep on turning
The drummers begin to drum
I don't know which way I'm going
I don't know what I've become
For you, I'd wait 'til kingdom come
Until my days, my days are done
And say you'll come and set me free
Just say you'll wait, you'll wait for me
Just say you'll wait, you'll wait for me
Just say you'll wait, you'll wait for me","one, two
♪
steal my heart and hold my tongue
i feel my time, my time has come
let me in, unlock the door
i've never felt this way before
and the wheels just keep on turning
the drummer begins to drum
i don't know which way i'm going
i don't know which way i've come
♪
hold my head inside your hands
i need someone who understands
i need someone, someone who hears
for you, i've waited all these years
for you i'd wait 'til kingdom come
until my day, my day is done
and say you'll come and set me free
just say you'll wait, you'll wait for me
♪
in your tears and in your blood
in your fire and in your flood
i hear you laugh, i heard you sing
i wouldn't change a single thing
and the wheels just keep on turning
the drummers begin to drum
i don't know which way i'm going
i don't know what i've become
for you, i'd wait 'til kingdom come
until my days, my days are done
and say you'll come and set me free
just say you'll wait, you'll wait for me
just say you'll wait, you'll wait for me
just say you'll wait, you'll wait for me",POSITIVE,0.9888427257537842,POSITIVE,0.6505734920501709,POSITIVE,0.9995150566101074,NEGATIVE,0.8844435811042786,NEGATIVE,0.723514199256897,UNKNOWN,0.6379106044769287,POSITIVE,0.9550815224647522,0.836
35,4,Viva la Vida or Death and All His Friends,2008,1,Life in Technicolor,! (This song is an instrumental).,! (this song is an instrumental).,POSITIVE,0.9890212416648865,POSITIVE,0.7541609406471252,POSITIVE,0.9986169338226318,POSITIVE,0.9126248955726624,POSITIVE,0.8789524435997009,UNKNOWN,0.3201245963573456,POSITIVE,0.9945481419563293,0.0
36,4,Viva la Vida or Death and All His Friends,2008,2,Cemeteries of London,"At night, they would go walking 'til the breaking of the day
The morning is for sleepin'
Through the dark streets, they go searching to see God in their own way
Save the night time for your weeping
Your weeping
Singing la-la-la-la-la-la-lay
And the night over London lay
So we rode down to the river where Victorian ghosts pray
For their curses to be broken
We go wandering 'neath the arches where the witches are, and they say
""There are ghost towns in the ocean""
The ocean
Singing la-la-la-la-la-la-lay
And the night over London lay
♪
God is in the houses, and God is in my head
And all the cemeteries of London
I see God come in my garden, but I don't know what He said
For my heart, it wasn't open
Not open
Singing la-la-la-la-la-la-lay
And the night over London lay
Singing la-la-la-la-la-la-lay
There's no light over London today","at night, they would go walking 'til the breaking of the day
the morning is for sleepin'
through the dark streets, they go searching to see god in their own way
save the night time for your weeping
your weeping
singing la-la-la-la-la-la-lay
and the night over london lay
so we rode down to the river where victorian ghosts pray
for their curses to be broken
we go wandering 'neath the arches where the witches are, and they say
""there are ghost towns in the ocean""
the ocean
singing la-la-la-la-la-la-lay
and the night over london lay
♪
god is in the houses, and god is in my head
and all the cemeteries of london
i see god come in my garden, but i don't know what he said
for my heart, it wasn't open
not open
singing la-la-la-la-la-la-lay
and the night over london lay
singing la-la-la-la-la-la-lay
there's no light over london today",POSITIVE,0.9931039214134216,POSITIVE,0.5265220999717712,POSITIVE,0.9996242523193359,NEGATIVE,0.9724178314208984,NEGATIVE,0.9788467288017273,POSITIVE,0.29419809579849243,NEGATIVE,0.9960876703262329,0.6652
37,4,Viva la Vida or Death and All His Friends,2008,3,Lost!,"Just because I'm losing
Doesn't mean I'm lost
Doesn't mean I will stop
Doesn't mean I'm across
♪
Just because I'm hurtin'
Doesn't mean I'm hurt
Doesn't mean I didn't get what I deserved
No better and no worse
I just got lost
Every river that I tried to cross
Every door I ever tried was locked
Oh, and I'm just waiting 'til the shine wears off
♪
You might be a big fish
In a little pond
Doesn't mean you've won
'Cause along may come a bigger one
♪
And you'll be lost
Every river that you tried to cross
Every gun you ever held went off
Oh, and I'm just waiting 'til the firing stops
♪
Oh, and I'm just waiting 'til the shine wears off
♪
Oh, and I'm just waiting 'til the shine wears off
♪
Oh, and I'm just waiting 'til the shine wears off","just because i'm losing
doesn't mean i'm lost
doesn't mean i will stop
doesn't mean i'm across
♪
just because i'm hurtin'
doesn't mean i'm hurt
doesn't mean i didn't get what i deserved
no better and no worse
i just got lost
every river that i tried to cross
every door i ever tried was locked
oh, and i'm just waiting 'til the shine wears off
♪
you might be a big fish
in a little pond
doesn't mean you've won
'cause along may come a bigger one
♪
and you'll be lost
every river that you tried to cross
every gun you ever held went off
oh, and i'm just waiting 'til the firing stops
♪
oh, and i'm just waiting 'til the shine wears off
♪
oh, and i'm just waiting 'til the shine wears off
♪
oh, and i'm just waiting 'til the shine wears off",NEGATIVE,0.9933132529258728,POSITIVE,0.48482269048690796,NEGATIVE,0.994903564453125,NEGATIVE,0.9832720160484314,NEGATIVE,0.9931748509407043,NEGATIVE,0.5089288353919983,NEGATIVE,0.9992244243621826,-0.8982
38,4,Viva la Vida or Death and All His Friends,2008,4,42,"Those who are dead are not dead
They're just living in my head
And since I fell for that spell
I am living there as well, oh
Time is so short and I'm sure
There must be something more
Those who are dead are not dead
They're just living in my head, oh
And since I fell for that spell
I am living there as well, oh
Time is so short and I'm sure
There must be something more
♪
You thought you might be a ghost
You thought you might be a ghost
You didn't get to Heaven, but you made it close
You didn't get to Heaven, but you made it close
You thought you might be a ghost
You thought you might be a ghost
You didn't get to Heaven, but you made it close
You didn't get to Heaven, but you, oh, oh
♪
Those who are dead are not dead
They're just living in my head, ooh","those who are dead are not dead
they're just living in my head
and since i fell for that spell
i am living there as well, oh
time is so short and i'm sure
there must be something more
those who are dead are not dead
they're just living in my head, oh
and since i fell for that spell
i am living there as well, oh
time is so short and i'm sure
there must be something more
♪
you thought you might be a ghost
you thought you might be a ghost
you didn't get to heaven, but you made it close
you didn't get to heaven, but you made it close
you thought you might be a ghost
you thought you might be a ghost
you didn't get to heaven, but you made it close
you didn't get to heaven, but you, oh, oh
♪
those who are dead are not dead
they're just living in my head, ooh",NEGATIVE,0.9948983788490295,POSITIVE,0.5844144821166992,NEGATIVE,0.9980258941650391,NEGATIVE,0.9723036289215088,NEGATIVE,0.9527970552444458,POSITIVE,0.23186324536800385,NEGATIVE,0.9983600974082947,-0.961
39,4,Viva la Vida or Death and All His Friends,2008,5,Lovers in Japan / Reign of Love,"Lovers, keep on the road you're on
Runners until the race is run
Soldiers, you've got to soldier on
Sometimes even the right is wrong
They are turning my head out
To see what I'm all about
Keeping my head down
To see what it feels like now
But I have no doubt
One day we're gonna get out
♪
Tonight maybe we're gonna run
Dreaming of the Osaka sun
Oh, oh, oh, oh
Dreaming of when the morning comes
They are turning my head out
To see what I'm all about
Keeping my head down
To see what it feels like now
But I have no doubt
One day, the sun will come out
♪
(One, two, three)
♪
Reign of love, I can't let go
To the sea I offer this heavy load
Locusts wind, lift me up
I'm just a prisoner in a reign of love
♪
Locusts wind, here stop
How I wish I'd spoken to the reign of love
Reign of love, by the church we're waiting
Reign of love, on my knees go praying
How I wish I'd spoken up
Away get carried on the reign of love","lovers, keep on the road you're on
runners until the race is run
soldiers, you've got to soldier on
sometimes even the right is wrong
they are turning my head out
to see what i'm all about
keeping my head down
to see what it feels like now
but i have no doubt
one day we're gonna get out
♪
tonight maybe we're gonna run
dreaming of the osaka sun
oh, oh, oh, oh
dreaming of when the morning comes
they are turning my head out
to see what i'm all about
keeping my head down
to see what it feels like now
but i have no doubt
one day, the sun will come out
♪
(one, two, three)
♪
reign of love, i can't let go
to the sea i offer this heavy load
locusts wind, lift me up
i'm just a prisoner in a reign of love
♪
locusts wind, here stop
how i wish i'd spoken to the reign of love
reign of love, by the church we're waiting
reign of love, on my knees go praying
how i wish i'd spoken up
away get carried on the reign of love",POSITIVE,0.996868908405304,POSITIVE,0.6369326710700989,POSITIVE,0.9980030655860901,NEGATIVE,0.8771963119506836,NEGATIVE,0.9618684649467468,UNKNOWN,0.4631030559539795,POSITIVE,0.9873795509338379,0.9946
40,4,Viva la Vida or Death and All His Friends,2008,6,Yes,"When it started, we had high hopes
Now my back's on the line, my back's on the ropes
When it started, we were alright
But night makes a fool of us in the daylight
♪
There we were dying of frustration
Singing, ""Lord, lead me not into temptation""
But it's not easy when she turns you on
Sin, stay gone
♪
If you'd only, if you'd only say yes
Whether you will's anybody's guess
God, only God knows I'm trying my best
But I'm just so tired of this loneliness
♪
So, up they picked me by the big toe
I was held from the rooftop, then they let go
Dizzily screaming, ""Let the windows down!"", as I crawl to the ground
♪
If you'd only, if you'd only say yes
Whether you will's anybody's guess
God, only God knows she won't let me rest
But I'm just so tired of this loneliness
I've become so tired of this loneliness
♪
Fall asleep, fall asleep
Sleep and you'll be satisfied
Sleep and you'll be satisfied
Fall asleep, fall asleep
Sleep and you'll be satisfied
Sleep and you'll be satisfied
Sleep, sleep
Sleep and you'll be
♪
Sleep, sleep
Sleep and you'll be satisfied
Sleep and you'll be satisfied
Fall asleep, fall asleep
Sleep and you'll be crucified
Sleep and you'll be crucified
Fall asleep, fall asleep
Sleep and you'll be satisfied
Sleep and you'll be satisfied
♪
Sleep, sleep
Sleep and you'll be
♪
Sleep, sleep
Sleep and you'll be satisfied
Sleep and you'll be satisfied","when it started, we had high hopes
now my back's on the line, my back's on the ropes
when it started, we were alright
but night makes a fool of us in the daylight
♪
there we were dying of frustration
singing, ""lord, lead me not into temptation""
but it's not easy when she turns you on
sin, stay gone
♪
if you'd only, if you'd only say yes
whether you will's anybody's guess
god, only god knows i'm trying my best
but i'm just so tired of this loneliness
♪
so, up they picked me by the big toe
i was held from the rooftop, then they let go
dizzily screaming, ""let the windows down!"", as i crawl to the ground
♪
if you'd only, if you'd only say yes
whether you will's anybody's guess
god, only god knows she won't let me rest
but i'm just so tired of this loneliness
i've become so tired of this loneliness
♪
fall asleep, fall asleep
sleep and you'll be satisfied
sleep and you'll be satisfied
fall asleep, fall asleep
sleep and you'll be satisfied
sleep and you'll be satisfied
sleep, sleep
sleep and you'll be
♪
sleep, sleep
sleep and you'll be satisfied
sleep and you'll be satisfied
fall asleep, fall asleep
sleep and you'll be crucified
sleep and you'll be crucified
fall asleep, fall asleep
sleep and you'll be satisfied
sleep and you'll be satisfied
♪
sleep, sleep
sleep and you'll be
♪
sleep, sleep
sleep and you'll be satisfied
sleep and you'll be satisfied",NEGATIVE,0.9973741769790649,NEGATIVE,0.46771079301834106,NEGATIVE,0.9998620748519897,NEGATIVE,0.9789856672286987,NEGATIVE,0.9407392144203186,NEGATIVE,0.37283942103385925,NEGATIVE,0.986155092716217,0.9365
41,4,Viva la Vida or Death and All His Friends,2008,7,Viva la Vida,"I used to rule the world
Seas would rise when I gave the word
Now in the morning, I sleep alone
Sweep the streets I used to own
♪
I used to roll the dice
Feel the fear in my enemy's eyes
Listened as the crowd would sing
""Now the old king is dead, long live the king""
One minute I held the key
Next, the walls were closed on me
And I discovered that my castles stand
Upon pillars of salt and pillars of sand
I hear Jerusalem bells a-ringing
Roman cavalry choirs are singing
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
Once you'd gone, there was never
Never an honest word
And that was when I ruled the world
♪
It was a wicked and wild wind
Blew down the doors to let me in
Shattered windows and the sound of drums
People couldn't believe what I'd become
Revolutionaries wait
For my head on a silver plate
Just a puppet on a lonely string
Oh, who would ever want to be king?
I hear Jerusalem bells a-ringing
Roman cavalry choirs are singing
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
I know Saint Peter won't call my name
Never an honest word
But that was when I ruled the world
♪
Hear Jerusalem bells a-ringing
Roman cavalry choirs are singing
Be my mirror, my sword and shield
My missionaries in a foreign field
For some reason, I can't explain
I know Saint Peter won't call my name
Never an honest word
But that was when I ruled the world","i used to rule the world
seas would rise when i gave the word
now in the morning, i sleep alone
sweep the streets i used to own
♪
i used to roll the dice
feel the fear in my enemy's eyes
listened as the crowd would sing
""now the old king is dead, long live the king""
one minute i held the key
next, the walls were closed on me
and i discovered that my castles stand
upon pillars of salt and pillars of sand
i hear jerusalem bells a-ringing
roman cavalry choirs are singing
be my mirror, my sword and shield
my missionaries in a foreign field
for some reason, i can't explain
once you'd gone, there was never
never an honest word
and that was when i ruled the world
♪
it was a wicked and wild wind
blew down the doors to let me in
shattered windows and the sound of drums
people couldn't believe what i'd become
revolutionaries wait
for my head on a silver plate
just a puppet on a lonely string
oh, who would ever want to be king?
i hear jerusalem bells a-ringing
roman cavalry choirs are singing
be my mirror, my sword and shield
my missionaries in a foreign field
for some reason, i can't explain
i know saint peter won't call my name
never an honest word
but that was when i ruled the world
♪
hear jerusalem bells a-ringing
roman cavalry choirs are singing
be my mirror, my sword and shield
my missionaries in a foreign field
for some reason, i can't explain
i know saint peter won't call my name
never an honest word
but that was when i ruled the world",NEGATIVE,0.9923295378684998,POSITIVE,0.489297479391098,POSITIVE,0.9994658827781677,NEGATIVE,0.696496307849884,NEGATIVE,0.9713817238807678,NEGATIVE,0.3395285904407501,NEGATIVE,0.9936059713363647,-0.9165
42,4,Viva la Vida or Death and All His Friends,2008,8,Violet Hill,"Was a long and dark December, from the rooftops, I remember
There was snow, white snow
♪
Clearly, I remember from the windows they were watching
While we froze down below
When the future's architectured by a carnival of idiots on show
You'd better lie low
If you love me, won't you let me know?
♪
Was a long and dark December, when the banks became cathedrals
And a fox became God
Priests clutched onto Bibles hollowed out to fit their rifles
And the cross was held aloft
Bury me in armor when I'm dead and hit the ground
My nerves are poles that unfroze
And if you love me, won't you let me know?
♪
I don't want to be a soldier
Who the captain of some sinking ship would stow
Far below
So if you love me, why'd you let me go?
♪
I took my love down to Violet Hill
There we sat in snow
All that time she was silent still
So if you love me, won't you let me know?
If you love me, won't you let me know?","was a long and dark december, from the rooftops, i remember
there was snow, white snow
♪
clearly, i remember from the windows they were watching
while we froze down below
when the future's architectured by a carnival of idiots on show
you'd better lie low
if you love me, won't you let me know?
♪
was a long and dark december, when the banks became cathedrals
and a fox became god
priests clutched onto bibles hollowed out to fit their rifles
and the cross was held aloft
bury me in armor when i'm dead and hit the ground
my nerves are poles that unfroze
and if you love me, won't you let me know?
♪
i don't want to be a soldier
who the captain of some sinking ship would stow
far below
so if you love me, why'd you let me go?
♪
i took my love down to violet hill
there we sat in snow
all that time she was silent still
so if you love me, won't you let me know?
if you love me, won't you let me know?",POSITIVE,0.9832533001899719,NEGATIVE,0.5403297543525696,NEGATIVE,0.9958223104476929,NEGATIVE,0.9635334610939026,NEGATIVE,0.9831485748291016,UNKNOWN,0.27114009857177734,NEGATIVE,0.9955314993858337,0.9847
